,Unnamed: 0,user_id,location,age,isbn,rating,book_title,book_author,year_of_publication,publisher,img_m,Summary,Language,Category,city,state,country
1764,19178,8541,"westcliffe, colorado, usa",68.0,0385720106,6,A Map of the World,Jane Hamilton,1999.0,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385720106.01.MZZZZZZZ.jpg,"While under the care of Alice Goodwin, a neighbor&#39;s child drowns
in the Goodwins&#39; pond, a devastating accident that has profound
repercussions for the entire Goodwin family, in a story set in a small
Midwestern farm town",en,Fiction,westcliffe,colorado,usa
1765,19489,243,"arden hills, minnesota, usa",34.74389988072476,0385730586,8,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,"Over a few bags of cheese puffs they decide to form a sisterhood, and
take the vow of The Sisterhood of the Traveling Pants . . . the next
morning, they say good-bye.",en,Juvenile Fiction,arden hills,minnesota,usa
1766,19490,5903,"vienna, vienna, austria",25.0,0385730586,8,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,"Over a few bags of cheese puffs they decide to form a sisterhood, and
take the vow of The Sisterhood of the Traveling Pants . . . the next
morning, they say good-bye.",en,Juvenile Fiction,vienna,vienna,austria
1767,19491,6543,"strafford, missouri, usa",34.0,0385730586,8,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,"Over a few bags of cheese puffs they decide to form a sisterhood, and
take the vow of The Sisterhood of the Traveling Pants . . . the next
morning, they say good-bye.",en,Juvenile Fiction,strafford,missouri,usa
1768,19492,6563,"burien, washington, usa",31.0,0385730586,8,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,"Over a few bags of cheese puffs they decide to form a sisterhood, and
take the vow of The Sisterhood of the Traveling Pants . . . the next
morning, they say good-bye.",en,Juvenile Fiction,burien,washington,usa
1769,19493,7158,"omaha, nebraska, usa",30.0,0385730586,8,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,"Over a few bags of cheese puffs they decide to form a sisterhood, and
take the vow of The Sisterhood of the Traveling Pants . . . the next
morning, they say good-bye.",en,Juvenile Fiction,omaha,nebraska,usa
1770,19494,7346,"sunnyvale, california, usa",49.0,0385730586,7,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,"Over a few bags of cheese puffs they decide to form a sisterhood, and
take the vow of The Sisterhood of the Traveling Pants . . . the next
morning, they say good-bye.",en,Juvenile Fiction,sunnyvale,california,usa
1771,19495,7958,"oeiras, lisbon, portugal",27.0,0385730586,8,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,"Over a few bags of cheese puffs they decide to form a sisterhood, and
take the vow of The Sisterhood of the Traveling Pants . . . the next
morning, they say good-bye.",en,Juvenile Fiction,oeiras,lisbon,portugal
1772,19496,11676,"n/a, n/a, n/a",34.74389988072476,0385730586,8,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,"Over a few bags of cheese puffs they decide to form a sisterhood, and
take the vow of The Sisterhood of the Traveling Pants . . . the next
morning, they say good-bye.",en,Juvenile Fiction,,,
1773,19497,11993,"lakewood, colorado, usa",37.0,0385730586,8,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,"Over a few bags of cheese puffs they decide to form a sisterhood, and
take the vow of The Sisterhood of the Traveling Pants . . . the next
morning, they say good-bye.",en,Juvenile Fiction,lakewood,colorado,usa
1774,19498,14422,"apple valley, minnesota, usa",34.74389988072476,0385730586,8,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,"Over a few bags of cheese puffs they decide to form a sisterhood, and
take the vow of The Sisterhood of the Traveling Pants . . . the next
morning, they say good-bye.",en,Juvenile Fiction,apple valley,minnesota,usa
1775,19619,243,"arden hills, minnesota, usa",34.74389988072476,0425092917,8,The Accidental Tourist,Anne Tyler,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,9,9,9,arden hills,minnesota,usa
1776,19620,254,"minneapolis, minnesota, usa",24.0,0425092917,8,The Accidental Tourist,Anne Tyler,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,9,9,9,minneapolis,minnesota,usa
1777,19621,9227,"glendora, california, usa",24.0,0425092917,8,The Accidental Tourist,Anne Tyler,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,9,9,9,glendora,california,usa
1778,19622,10001,"mesa, arizona, usa",47.0,0425092917,8,The Accidental Tourist,Anne Tyler,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,9,9,9,mesa,arizona,usa
1779,19623,14208,"sunnyvale, california, usa",34.74389988072476,0425092917,8,The Accidental Tourist,Anne Tyler,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,9,9,9,sunnyvale,california,usa
1780,19624,16133,"beaverton, oregon, usa",34.74389988072476,0425092917,8,The Accidental Tourist,Anne Tyler,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,9,9,9,beaverton,oregon,usa
1781,19625,21618,"atlanta, georgia, usa",24.0,0425092917,8,The Accidental Tourist,Anne Tyler,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,9,9,9,atlanta,georgia,usa
1782,19626,21751,"cedar rapids, iowa, usa",42.0,0425092917,8,The Accidental Tourist,Anne Tyler,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,9,9,9,cedar rapids,iowa,usa
1783,19627,21937,"new haven, vermont, usa",40.0,0425092917,8,The Accidental Tourist,Anne Tyler,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,9,9,9,new haven,vermont,usa
1784,19628,22793,"st. louis, missouri, usa",43.0,0425092917,9,The Accidental Tourist,Anne Tyler,1994.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425092917.01.MZZZZZZZ.jpg,9,9,9,st. louis,missouri,usa
1785,19740,243,"arden hills, minnesota, usa",34.74389988072476,0425098834,8,If Morning Ever Comes,Anne Tyler,1983.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425098834.01.MZZZZZZZ.jpg,9,9,9,arden hills,minnesota,usa
1786,19741,32516,"st. rose, louisiana, usa",44.0,0425098834,9,If Morning Ever Comes,Anne Tyler,1983.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425098834.01.MZZZZZZZ.jpg,9,9,9,st. rose,louisiana,usa
1787,19742,50131,"minneapolis, minnesota, usa",34.74389988072476,0425098834,7,If Morning Ever Comes,Anne Tyler,1983.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425098834.01.MZZZZZZZ.jpg,9,9,9,minneapolis,minnesota,usa
1788,19743,102967,"olympia, washington, usa",54.0,0425098834,8,If Morning Ever Comes,Anne Tyler,1983.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425098834.01.MZZZZZZZ.jpg,9,9,9,olympia,washington,usa
1789,19744,110214,"baltimore, maryland, usa",45.0,0425098834,9,If Morning Ever Comes,Anne Tyler,1983.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425098834.01.MZZZZZZZ.jpg,9,9,9,baltimore,maryland,usa
1790,19745,196129,"midwest city, oklahoma, usa",26.0,0425098834,8,If Morning Ever Comes,Anne Tyler,1983.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425098834.01.MZZZZZZZ.jpg,9,9,9,midwest city,oklahoma,usa
1791,19746,232131,"oakland, california, usa",34.74389988072476,0425098834,8,If Morning Ever Comes,Anne Tyler,1983.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425098834.01.MZZZZZZZ.jpg,9,9,9,oakland,california,usa
1792,19747,243,"arden hills, minnesota, usa",34.74389988072476,0425163407,9,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,arden hills,minnesota,usa
1793,19748,3371,"groveland, massachusetts, usa",25.0,0425163407,8,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,groveland,massachusetts,usa
1794,19749,7915,"st. paul, minnesota, usa",34.74389988072476,0425163407,8,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,st. paul,minnesota,usa
1795,19750,8284,"manchester, kentucky, usa",28.0,0425163407,8,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,manchester,kentucky,usa
1796,19751,8936,"elizabeth city, north carolina, usa",18.0,0425163407,8,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,elizabeth city,north carolina,usa
1797,19752,10451,"campbell river, ,",34.74389988072476,0425163407,8,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,campbell river,",",
1798,19753,11676,"n/a, n/a, n/a",34.74389988072476,0425163407,8,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,,,
1799,19754,13540,"doha, doha, qatar",15.0,0425163407,8,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,doha,doha,qatar
1800,19755,16916,"hackettstown, new jersey, usa",53.0,0425163407,10,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,hackettstown,new jersey,usa
1801,19756,19711,"katy, texas, usa",34.74389988072476,0425163407,8,Unnatural Exposure,Patricia Daniels Cornwell,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.MZZZZZZZ.jpg,"In a number-one New York Times best-seller, detective Kay Scarpetta
returns in a terrifying battle of wits against a vicious, saw-wielding
killer no one can see. By the author of Cause of Death. Reprint.",en,Fiction,katy,texas,usa
1802,19931,243,"arden hills, minnesota, usa",34.74389988072476,0425164403,8,Only Love (Magical Love),Erich Segal,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425164403.01.MZZZZZZZ.jpg,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",en,Fiction,arden hills,minnesota,usa
1803,19932,17950,"puchong, selangor, malaysia",32.0,0425164403,5,Only Love (Magical Love),Erich Segal,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425164403.01.MZZZZZZZ.jpg,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",en,Fiction,puchong,selangor,malaysia
1804,19933,30711,"sydney, new south wales, australia",32.0,0425164403,8,Only Love (Magical Love),Erich Segal,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425164403.01.MZZZZZZZ.jpg,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",en,Fiction,sydney,new south wales,australia
1805,19934,60475,"norfolk, virginia, usa",34.74389988072476,0425164403,7,Only Love (Magical Love),Erich Segal,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425164403.01.MZZZZZZZ.jpg,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",en,Fiction,norfolk,virginia,usa
1806,19935,86202,"sydney, new south wales, australia",26.0,0425164403,8,Only Love (Magical Love),Erich Segal,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425164403.01.MZZZZZZZ.jpg,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",en,Fiction,sydney,new south wales,australia
1807,19936,97001,"devonport, tasmania, australia",31.0,0425164403,8,Only Love (Magical Love),Erich Segal,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425164403.01.MZZZZZZZ.jpg,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",en,Fiction,devonport,tasmania,australia
1808,19937,104243,"coatesville, pennsylvania, usa",60.0,0425164403,4,Only Love (Magical Love),Erich Segal,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425164403.01.MZZZZZZZ.jpg,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",en,Fiction,coatesville,pennsylvania,usa
1809,19938,131046,"ellington, connecticut, usa",26.0,0425164403,8,Only Love (Magical Love),Erich Segal,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425164403.01.MZZZZZZZ.jpg,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",en,Fiction,ellington,connecticut,usa
1810,19939,144899,"lewisville, texas, usa",34.74389988072476,0425164403,8,Only Love (Magical Love),Erich Segal,1998.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425164403.01.MZZZZZZZ.jpg,"Matthew Hiller finds himself caught in the middle among his
Hippocratic oath, his past, and a potential future with a beautiful
but terminally ill woman married to another man",en,Fiction,lewisville,texas,usa
